cohort,task_id,tool_name,latency_ms,ts_start,ts_end,cpu_percent,cpu_exclusion_reason
Terminal-Bench All,hf-model-inference,exec,5010.339975357056,1784717325.854321,1784717330.864661,103.05094263716019,
Terminal-Bench All,hf-model-inference,exec,3043.0877208709717,1784717340.8993864,1784717343.9424741,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-model-inference,exec,121.31190299987793,1784717354.1944585,1784717354.3157704,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,88.01436424255371,1784702875.1144357,1784702875.20245,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,78849.45225715637,1784702883.568398,1784702962.4178503,87.14682968923124,
Terminal-Bench All,hf-train-lora-adapter,exec,10290.414333343506,1784702970.3104289,1784702980.6008432,72.45917866409572,
Terminal-Bench All,hf-train-lora-adapter,exec,19520.569562911987,1784703002.320684,1784703021.8412535,562.7542084268656,
Terminal-Bench All,hf-train-lora-adapter,exec,0.5319118499755859,1784703077.1015403,1784703077.1020722,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,5.448102951049805,1784703084.3733222,1784703084.3787704,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,180011.59644126892,1784703088.1656592,1784703268.1772556,39.78472554464,
Terminal-Bench All,hf-train-lora-adapter,exec,5.108118057250977,1784703273.5833945,1784703273.5885026,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,8253.214359283447,1784703286.339492,1784703294.5927064,187.79324797702077,
Terminal-Bench All,hf-train-lora-adapter,exec,17060.02712249756,1784703301.316262,1784703318.3762891,465.4744343122128,
Terminal-Bench All,hf-train-lora-adapter,exec,32.204627990722656,1784703325.609307,1784703325.6415117,,call_shorter_than_cpu_threshold
Terminal-Bench All,hf-train-lora-adapter,exec,15974.438190460205,1784703337.8871663,1784703353.8616045,430.95278006847593,
Terminal-Bench All,hf-train-lora-adapter,exec,121280.79605102539,1784703365.4627585,1784703486.7435546,361.90988177931735,
Terminal-Bench All,hf-train-lora-adapter,exec,14663.94019126892,1784703509.163141,1784703523.8270812,533.7302120555306,
Terminal-Bench All,hf-train-lora-adapter,exec,116511.1608505249,1784703562.3911748,1784703678.9023356,368.11257871025265,
Terminal-Bench All,hf-train-lora-adapter,exec,45972.76973724365,1784703698.099312,1784703744.0720818,673.3343712984014,
Terminal-Bench All,hf-train-lora-adapter,exec,4610.625982284546,1784703790.0010488,1784703794.6116748,84.18209451617562,
Terminal-Bench All,home-server-https,exec,34.74879264831543,1784671617.2749805,1784671617.3097293,,call_shorter_than_cpu_threshold
Terminal-Bench All,home-server-https,exec,112.68234252929688,1784671626.888675,1784671627.0013573,,call_shorter_than_cpu_threshold
Terminal-Bench All,home-server-https,exec,6.67881965637207,1784671636.7738929,1784671636.7805717,,call_shorter_than_cpu_threshold
Terminal-Bench All,home-server-https,exec,3.8328170776367188,1784671645.6259263,1784671645.629759,,call_shorter_than_cpu_threshold
Terminal-Bench All,home-server-https,exec,59.534311294555664,1784671676.0244334,1784671676.0839677,,call_shorter_than_cpu_threshold
Terminal-Bench All,home-server-https,exec,26083.3477973938,1784671687.4495368,1784671713.5328846,0.22360477967459594,
Terminal-Bench All,home-server-https,exec,7143.712282180786,1784671731.483566,1784671738.6272783,0.0,
Terminal-Bench All,html-finance-verify,exec,8.263349533081055,1784671778.7336695,1784671778.7419329,,call_shorter_than_cpu_threshold
Terminal-Bench All,html-finance-verify,exec,24.644136428833008,1784671784.0180645,1784671784.0427086,,call_shorter_than_cpu_threshold
Terminal-Bench All,html-finance-verify,exec,384.723424911499,1784671795.293929,1784671795.6786525,,call_shorter_than_cpu_threshold
Terminal-Bench All,html-finance-verify,exec,198.96388053894043,1784671804.0834923,1784671804.2824562,,call_shorter_than_cpu_threshold
Terminal-Bench All,html-finance-verify,exec,116.3017749786377,1784671813.1943169,1784671813.3106186,,call_shorter_than_cpu_threshold
Terminal-Bench All,html-finance-verify,exec,19.782543182373047,1784671818.733999,1784671818.7537816,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,1320.708990097046,1784717427.036979,1784717428.357688,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,74.2330551147461,1784717453.8420424,1784717453.9162755,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,32.73367881774902,1784717459.76988,1784717459.8026137,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,27.262449264526367,1784717466.1522386,1784717466.179501,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,22.258281707763672,1784717479.117564,1784717479.1398222,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,24.178504943847656,1784717494.781767,1784717494.8059454,,call_shorter_than_cpu_threshold
Terminal-Bench All,huarong-dao-solver,exec,6919.816255569458,1784717502.2517111,1784717509.1715274,88.38697029543768,
Terminal-Bench All,huarong-dao-solver,exec,23.79751205444336,1784717515.6338224,1784717515.65762,,call_shorter_than_cpu_threshold
Terminal-Bench All,hydra-debug-slurm-mode,exec,8504.827499389648,1784717579.509781,1784717588.0146084,55.07824924424767,
Terminal-Bench All,hydra-debug-slurm-mode,exec,865.7283782958984,1784717604.0222182,1784717604.8879466,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,4.070758819580078,1784672047.0992162,1784672047.103287,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,48.1569766998291,1784672052.515874,1784672052.564031,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,6.955862045288086,1784672073.836495,1784672073.8434508,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,141.2334442138672,1784672124.98769,1784672125.1289234,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,371.812105178833,1784672129.2216213,1784672129.5934334,,call_shorter_than_cpu_threshold
Terminal-Bench All,implement-eigenvectors-from-eigenvalues-research-paper,exec,95.2155590057373,1784672139.5648034,1784672139.660019,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,4.879236221313477,1784717757.3089168,1784717757.313796,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,2.8579235076904297,1784717763.4670503,1784717763.4699082,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,418.2863235473633,1784717770.7342088,1784717771.1524951,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,416.4416790008545,1784717783.81673,1784717784.2331717,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,233.9489459991455,1784717792.8406863,1784717793.0746353,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,314.7571086883545,1784717820.3389597,1784717820.6537168,,call_shorter_than_cpu_threshold
Terminal-Bench All,incompatible-python-fasttext,exec,345.7756042480469,1784717837.3774362,1784717837.7232118,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,926.713228225708,1784672241.5789697,1784672242.505683,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,2284.5890522003174,1784672248.3072164,1784672250.5918055,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,0.7526874542236328,1784672260.5738022,1784672260.574555,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,36172.980546951294,1784672265.9710631,1784672302.1440437,64.24572193836087,
Terminal-Bench All,install-klee-minimal,exec,1998.0273246765137,1784672310.0541239,1784672312.0521512,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,1285.4011058807373,1784672318.5917952,1784672319.8771963,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,1226.1879444122314,1784672326.6248922,1784672327.8510802,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,1271.3637351989746,1784672334.5927153,1784672335.864079,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,1800.1773357391357,1784672340.223285,1784672342.0234623,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,4494.280099868774,1784672349.2886207,1784672353.7829008,107.90238668622789,
Terminal-Bench All,install-klee-minimal,exec,495.3176975250244,1784672357.9409852,1784672358.436303,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,23782.091856002808,1784672369.734156,1784672393.5162477,372.6574440387672,
Terminal-Bench All,install-klee-minimal,exec,9.019613265991211,1784672401.710294,1784672401.7193136,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,12.835264205932617,1784672407.0043,1784672407.0171354,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,1313.3950233459473,1784672417.6551673,1784672418.9685624,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,46660.08758544922,1784672424.3001425,1784672470.96023,373.43717080077585,
Terminal-Bench All,install-klee-minimal,exec,7.240772247314453,1784672478.0779643,1784672478.085205,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,8.206605911254883,1784672501.7121334,1784672501.72034,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-klee-minimal,exec,127.75111198425293,1784672518.6032236,1784672518.7309747,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,30.887842178344727,1784718020.5727422,1784718020.60363,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,86.65657043457031,1784718026.9612439,1784718027.0479004,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,6144.815683364868,1784718031.4825273,1784718037.627343,78.00090909107422,
Terminal-Bench All,install-windows-3.11,exec,281.01372718811035,1784718049.7089014,1784718049.9899151,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,0.7250308990478516,1784718088.0637608,1784718088.0644858,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,3269.5255279541016,1784718097.2564113,1784718100.5259368,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,347.64671325683594,1784718106.4482481,1784718106.7958949,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,60054.9533367157,1784718134.5922408,1784718194.6471941,101.68020029143638,
Terminal-Bench All,install-windows-3.11,exec,245.81003189086914,1784718200.0734003,1784718200.3192103,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,2198.915719985962,1784718214.942455,1784718217.1413708,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,16406.797885894775,1784718236.7411816,1784718253.1479795,113.85593309668567,
Terminal-Bench All,install-windows-3.11,exec,892.1654224395752,1784718261.187688,1784718262.0798535,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,634.7711086273193,1784718277.8608482,1784718278.4956193,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,3134.2592239379883,1784718287.6577768,1784718290.792036,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,16681.53214454651,1784718308.6085846,1784718325.2901168,102.42985795622845,
Terminal-Bench All,install-windows-3.11,exec,2204.395294189453,1784718334.282183,1784718336.4865782,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,1016.5872573852539,1784718345.066382,1784718346.0829692,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,15951.815366744995,1784718353.1998675,1784718369.1516829,196.20963668361426,
Terminal-Bench All,install-windows-3.11,exec,81287.12224960327,1784718375.0158017,1784718456.302924,623.503357550314,
Terminal-Bench All,install-windows-3.11,exec,21955.75499534607,1784718473.4490106,1784718495.4047656,106.65888086876025,
Terminal-Bench All,install-windows-3.11,exec,44866.809129714966,1784718511.242308,1784718556.109117,136.52689516417675,
Terminal-Bench All,install-windows-3.11,exec,3794.8808670043945,1784718570.9176667,1784718574.7125475,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-3.11,exec,694.3435668945312,1784718589.7048151,1784718590.3991587,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,32.10806846618652,1784745032.2400374,1784745032.2721455,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,0.7393360137939453,1784745041.0841484,1784745041.0848877,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,5.204916000366211,1784745044.2392817,1784745044.2444866,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,0.6163120269775391,1784745047.3206935,1784745047.3213098,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,0.6346702575683594,1784745050.263416,1784745050.2640507,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,0.5948543548583984,1784745055.6107488,1784745055.6113436,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,66.9867992401123,1784745058.7860632,1784745058.85305,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,8.476495742797852,1784745061.168018,1784745061.1764946,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,7.231473922729492,1784745065.9493523,1784745065.9565837,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,13.168096542358398,1784745071.2458324,1784745071.2590005,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,2266.535997390747,1784745105.786236,1784745108.052772,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,58.33625793457031,1784745113.033684,1784745113.0920203,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,33.0195426940918,1784745126.9829302,1784745127.0159497,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,6.103515625,1784745131.3308709,1784745131.3369744,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,1859.7702980041504,1784745149.2099502,1784745151.0697205,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,75.7138729095459,1784745155.5501964,1784745155.6259103,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,3068.0952072143555,1784745181.2418249,1784745184.30992,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,1341.4955139160156,1784745192.1024954,1784745193.443991,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,142.32635498046875,1784745206.0884702,1784745206.2307966,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,8238.391637802124,1784745221.9198437,1784745230.1582353,103.05991773994475,
Terminal-Bench All,install-windows-xp,exec,61243.28255653381,1784745238.540839,1784745299.7841215,102.60410375293375,
Terminal-Bench All,install-windows-xp,exec,5433.600902557373,1784745306.2282445,1784745311.6618454,181.53187112855844,
Terminal-Bench All,install-windows-xp,exec,1249.7506141662598,1784745315.1769807,1784745316.4267313,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,8268.858909606934,1784745327.6088712,1784745335.8777301,354.0174547286825,
Terminal-Bench All,install-windows-xp,exec,4328.54151725769,1784745355.8167164,1784745360.145258,54.393372664341584,
Terminal-Bench All,install-windows-xp,exec,0.5972385406494141,1784745372.997518,1784745372.9981153,,call_shorter_than_cpu_threshold
Terminal-Bench All,install-windows-xp,exec,0.6804466247558594,1784745382.0852365,1784745382.085917,,call_shorter_than_cpu_threshold
